candidate_id,entity_id,candidate_layer,field_path_candidate,semantic_class,raw_value,raw_unit,normalized_value,normalized_unit,normalization_rule_id,source_record_ids,calculation_locator,drawing_locator,confidence,verification_status,parity_status,adoption_status,issue_id,conflict_id,human_confirmation_id,phase3_action,notes
DR-712,ENT-LINE-ACL,drawing,drawing.member.DWG-MEM-AG1,member_id,AG1,,,,NOR-011,DWG-MEM-AG1,calc_pdf_p3,DWG-S001,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Main girder AG1
DR-713,ENT-LINE-ACL,drawing,drawing.member.DWG-MEM-AG2,member_id,AG2,,,,NOR-011,DWG-MEM-AG2,calc_pdf_p3,DWG-S001,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Main girder AG2
DR-714,ENT-LINE-ACL,drawing,drawing.member.DWG-MEM-GE1,member_id,GE1,,,,NOR-011,DWG-MEM-GE1,calc_pdf_p3,DWG-S001,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,End cross beam GE1
DR-715,ENT-LINE-ACL,drawing,drawing.member.DWG-MEM-GE2,member_id,GE2,,,,NOR-011,DWG-MEM-GE2,calc_pdf_p3,DWG-S001,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,End cross beam GE2
DR-716,ENT-LINE-ACL,drawing,drawing.member.DWG-MEM-S1,member_id,S1,,,,NOR-011,DWG-MEM-S1,calc_pdf_p3,DWG-S001,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Support S1 (PU15)
DR-717,ENT-LINE-ACL,drawing,drawing.member.DWG-MEM-S2,member_id,S2,,,,NOR-011,DWG-MEM-S2,calc_pdf_p3,DWG-S001,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Support S2 (AR2)
DR-718,ENT-LINE-ACL,drawing,drawing.member.DWG-MEM-PR1,member_id,PR1,,,,NOR-011,DWG-MEM-PR1,calc_pdf_p3,DWG-S001,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Pier support PR1
DR-719,ENT-LINE-ACL,drawing,drawing.member.DWG-MEM-PR2,member_id,PR2,,,,NOR-011,DWG-MEM-PR2,calc_pdf_p3,DWG-S001,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Pier support PR2
DR-720,ENT-LINE-ACL,drawing,drawing.member.DWG-MEM-C1C7,member_id,C1-C7,,,,NOR-011,DWG-MEM-C1C7,calc_pdf_p3,DWG-S001,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Cross beams C1-C7
DR-721,ENT-LINE-ACL,drawing,drawing.member.DWG-MEM-C8C13,member_id,C8-C13,,,,NOR-011,DWG-MEM-C8C13,calc_pdf_p3,DWG-S001,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Cross beams C8-C13
DR-722,ENT-LINE-ACL,drawing,drawing.member.DWG-MEM-C14C20,member_id,C14-C20,,,,NOR-011,DWG-MEM-C14C20,calc_pdf_p3,DWG-S001,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Cross beams C14-C20
DR-723,ENT-LINE-ACL,drawing,drawing.member.DWG-MEM-C21C23,member_id,C21-C23,,,,NOR-011,DWG-MEM-C21C23,calc_pdf_p3,DWG-S001,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Cross beams C21-C23
DR-724,ENT-LINE-ACL,drawing,drawing.member.DWG-MEM-AL1,member_id,A-L1,,,,NOR-011,DWG-MEM-AL1,calc_pdf_p3,DWG-S001,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Lateral bracing A-L1
DR-725,ENT-LINE-ACL,drawing,drawing.member.DWG-MEM-AL2,member_id,A-L2,,,,NOR-011,DWG-MEM-AL2,calc_pdf_p3,DWG-S001,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Lateral bracing A-L2
DR-726,ENT-LINE-ACL,drawing,drawing.member.DWG-MEM-STUD,member_id,STUD,,,,NOR-011,DWG-MEM-STUD,calc_pdf_p3,DWG-S001,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Stud φ22
DR-727,ENT-LINE-ACL,drawing,drawing.member.DWG-MEM-SPLJ1,member_id,SPL-J1,,,,NOR-011,DWG-MEM-SPLJ1,calc_pdf_p3,DWG-S001,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,AG1 splice plate J-1
DR-728,ENT-LINE-ACL,drawing,drawing.member.DWG-MEM-SPLJ2,member_id,SPL-J2,,,,NOR-011,DWG-MEM-SPLJ2,calc_pdf_p3,DWG-S001,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,AG1 splice plate J-2
DR-729,ENT-LINE-ACL,drawing,drawing.member.DWG-MEM-SPLJ3,member_id,SPL-J3,,,,NOR-011,DWG-MEM-SPLJ3,calc_pdf_p3,DWG-S001,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,AG1 splice plate J-3
DR-730,ENT-LINE-ACL,drawing,drawing.member.DWG-MEM-SPLJ4,member_id,SPL-J4,,,,NOR-011,DWG-MEM-SPLJ4,calc_pdf_p3,DWG-S001,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,AG1 splice plate J-4
DR-731,ENT-LINE-ACL,drawing,drawing.member.DWG-MEM-SPLJ5,member_id,SPL-J5,,,,NOR-011,DWG-MEM-SPLJ5,calc_pdf_p3,DWG-S001,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,AG1 splice plate J-5
DR-732,ENT-LINE-ACL,drawing,drawing.member.DWG-MEM-SPLJ6,member_id,SPL-J6,,,,NOR-011,DWG-MEM-SPLJ6,calc_pdf_p3,DWG-S001,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,AG1 splice plate J-6
DR-733,ENT-LINE-ACL,drawing,drawing.member.DWG-MEM-SPLJ7,member_id,SPL-J7,,,,NOR-011,DWG-MEM-SPLJ7,calc_pdf_p3,DWG-S001,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,AG1 splice plate J-7
DR-734,ENT-LINE-ACL,drawing,drawing.member.DWG-MEM-SPLJ8,member_id,SPL-J8,,,,NOR-011,DWG-MEM-SPLJ8,calc_pdf_p3,DWG-S001,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,AG1 splice plate J-8
DR-735,ENT-LINE-ACL,drawing,drawing.member.DWG-MEM-SPLJ9,member_id,SPL-J9,,,,NOR-011,DWG-MEM-SPLJ9,calc_pdf_p3,DWG-S001,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,AG1 splice plate J-9
DR-736,ENT-LINE-ACL,drawing,drawing.member.DWG-MEM-SPLJ10,member_id,SPL-J10,,,,NOR-011,DWG-MEM-SPLJ10,calc_pdf_p3,DWG-S001,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,AG1 splice plate J-10
DR-737,ENT-LINE-ACL,drawing,drawing.member.DWG-MEM-SPLJ11,member_id,SPL-J11,,,,NOR-011,DWG-MEM-SPLJ11,calc_pdf_p3,DWG-S001,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,AG1 splice plate J-11
DR-738,ENT-LINE-ACL,drawing,drawing.member.DWG-MEM-SPLJ12,member_id,SPL-J12,,,,NOR-011,DWG-MEM-SPLJ12,calc_pdf_p3,DWG-S001,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,AG1 splice plate J-12
DR-739,ENT-LINE-ACL,drawing,drawing.member.DWG-MEM-SPLJ13,member_id,SPL-J13,,,,NOR-011,DWG-MEM-SPLJ13,calc_pdf_p3,DWG-S001,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,AG1 splice plate J-13
DR-740,ENT-LINE-ACL,drawing,drawing.member.DWG-MEM-SPLJ14,member_id,SPL-J14,,,,NOR-011,DWG-MEM-SPLJ14,calc_pdf_p3,DWG-S001,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,AG1 splice plate J-14
DR-741,ENT-LINE-ACL,drawing,drawing.member.DWG-MEM-SPLJ15,member_id,SPL-J15,,,,NOR-011,DWG-MEM-SPLJ15,calc_pdf_p3,DWG-S001,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,AG1 splice plate J-15
DR-742,ENT-LINE-ACL,drawing,drawing.member.DWG-MEM-SPLJ16,member_id,SPL-J16,,,,NOR-011,DWG-MEM-SPLJ16,calc_pdf_p3,DWG-S001,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,AG1 splice plate J-16
DR-743,ENT-LINE-ACL,drawing,drawing.member.DWG-MEM-SPLAG2J1,member_id,SPL-AG2-J1,,,,NOR-011,DWG-MEM-SPLAG2J1,calc_pdf_p3,DWG-S001,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,AG2 splice plate J-1
