candidate_id,entity_id,candidate_layer,field_path_candidate,semantic_class,raw_value,raw_unit,normalized_value,normalized_unit,normalization_rule_id,source_record_ids,calculation_locator,drawing_locator,confidence,verification_status,parity_status,adoption_status,issue_id,conflict_id,human_confirmation_id,phase3_action,notes
DR-768,ENT-LINE-ACL,drawing,drawing.table.DWG-TBL-S005-001,table,本体付属別総括表,,,,NOR-011,DWG-TBL-S005-001,calc_pdf_p7,DWG-S005,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,"Steel weight by material grade (PL SM520C-H, SM520C, SM490YB, SM490YA, SM400A, SS400) and member type (main girder, splice, cross beam, bracing). Total ~332,667kg with 314,348kg main structure + 18,319kg附属物"
DR-769,ENT-LINE-ACL,drawing,drawing.table.DWG-TBL-S005-002,table,工数算定要素表,,,,NOR-011,DWG-TBL-S005-002,calc_pdf_p7,DWG-S005,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,"Element counts and weights for large/small pieces, member counts, weld lengths, average span 43800mm, girder spacing 4500mm, girder height 2700mm"
DR-770,ENT-LINE-ACL,drawing,drawing.table.DWG-TBL-S005-003,table,付属物要素集計表,,,,NOR-011,DWG-TBL-S005-003,calc_pdf_p7,DWG-S005,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,"Inspection road 5909kg, deck drainage 84kg, superstructure inspection 10611kg, step prevention 1010kg, total 17614kg"
DR-771,ENT-LINE-ACL,drawing,drawing.table.DWG-TBL-S006-001,table,ボルト総括表,,,,NOR-011,DWG-TBL-S006-001,calc_pdf_p8,DWG-S006,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,"STUD φ22 (2441+590=3031), TCB M22 various lengths (10092+5528+5376=20996), BN bolts (982+84+3020+1353+24=5463), total 30758"
DR-772,ENT-LINE-ACL,drawing,drawing.table.DWG-TBL-S006-002,table,メッキ重量総括表,,,,NOR-011,DWG-TBL-S006-002,calc_pdf_p8,DWG-S006,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,"HDZ35, HDZ45, HDZ55 plating weights by member category. Total 20461kg"
DR-773,ENT-LINE-ACL,drawing,drawing.table.DWG-TBL-S006-003,table,塗装工集計表,,,,NOR-011,DWG-TBL-S006-003,calc_pdf_p8,DWG-S006,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,"Paint areas by coating specification (A, C-D-F, C-F, D, E, F, M, N, J systems). Shop primer 4475m2, shop coat 2210m2, field coat various"
DR-774,ENT-LINE-ACL,drawing,drawing.table.DWG-TBL-S006-004,table,溶接延長総括表,,,,NOR-011,DWG-TBL-S006-004,calc_pdf_p8,DWG-S006,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,"Main girder: plate butt 1065.136m, T-joint 342.008m; total 1407.144m"
DR-775,ENT-LINE-ACL,drawing,drawing.table.DWG-TBL-S007-001,table,壁高欄数量総括表,,,,NOR-011,DWG-TBL-S007-001,calc_pdf_p9,DWG-S007,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,"Concrete volume: L-side 50.8m3, R-side 53.5m3, NOSE 2.7m3, total 106.9m3. Form area 573.1m2. Expansion joints 35, contraction joints 37"
DR-776,ENT-LINE-ACL,drawing,drawing.table.DWG-TBL-S007-002,table,上部工排水数量総括表,,,,NOR-011,DWG-TBL-S007-002,calc_pdf_p9,DWG-S007,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,"Drainage basins, pipes VP250/VP200 various lengths, supports"
DR-777,ENT-LINE-ACL,drawing,drawing.table.DWG-TBL-S007-003,table,下部工排水数量総括表,,,,NOR-011,DWG-TBL-S007-003,calc_pdf_p9,DWG-S007,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,"VP250/VP200 pipes for PU15 and AR2 abutments, rubber supports"
DR-1227,ENT-XBEAM-GE1,drawing,drawing.table.DWG-TBL-S045-001,table,端横桁 ボルト一覧,,,,NOR-011,DWG-TBL-S045-001,calc_pdf_p47,DWG-S045,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,"24-TCB M22x80(S10T), 102-TCB M22x90(S10T), 24-TCB M22x80(S10T)"
DR-1228,ENT-XBEAM-GE1,drawing,drawing.table.DWG-TBL-S045-002,table,端横桁 部材一覧,,,,NOR-011,DWG-TBL-S045-002,calc_pdf_p47,DWG-S045,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,"UFLG PL 250x12x1599(SM490YA), UFLG PL 400x19x2908(SM490YB), WEB PL 2537x32x791(SM490YB), CONN PL 351x19x789(SM490YB), SPL PL 165x13x470(SM490YA), FILL PL 1686x8x233(SS400), STUD φ22x200(SS400)"
DR-1229,ENT-XBEAM-GE1,drawing,drawing.table.DWG-TBL-S045-003,table,スタッド一覧,,,,NOR-011,DWG-TBL-S045-003,calc_pdf_p47,DWG-S045,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,"6-STUD φ22x200(SS400), 4-STUD φ22x200(SS400)"
DR-1230,ENT-XBEAM-GE1,drawing,drawing.table.DWG-TBL-S046-001,table,端横桁(2) ボルト,,,,NOR-011,DWG-TBL-S046-001,calc_pdf_p48,DWG-S046,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,24-TCB M22x80(S10T)
DR-1231,ENT-XBEAM-GE1,drawing,drawing.table.DWG-TBL-S046-002,table,端横桁(2) 部材,,,,NOR-011,DWG-TBL-S046-002,calc_pdf_p48,DWG-S046,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,"UFLG PL 400x19x2897(SM490YB), CONN PL 353x19x790(SM490YB), SPL PL 165x13x470(SM490YA)"
DR-1232,ENT-XBEAM-GE1,drawing,drawing.table.DWG-TBL-S047-001,table,中間支点横桁 ボルト,,,,NOR-011,DWG-TBL-S047-001,calc_pdf_p49,DWG-S047,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,48-TCB M22x115(S10T)
