candidate_id,entity_id,candidate_layer,field_path_candidate,semantic_class,raw_value,raw_unit,normalized_value,normalized_unit,normalization_rule_id,source_record_ids,calculation_locator,drawing_locator,confidence,verification_status,parity_status,adoption_status,issue_id,conflict_id,human_confirmation_id,phase3_action,notes
DR-241,ENT-LINE-ACL,drawing,drawing.annotation.DWG-ANO-S001-001,NOTE,縮尺 図示,,,,NOR-011,DWG-ANO-S001-001,calc_pdf_p3,DWG-S001,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Drawing annotation type 'scale'.
DR-242,ENT-LINE-ACL,drawing,drawing.annotation.DWG-ANO-S002-001,NOTE,縮尺 1:200,,,,NOR-011,DWG-ANO-S002-001,calc_pdf_p4,DWG-S002,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Drawing annotation type 'scale'.
DR-243,ENT-LINE-ACL,drawing,drawing.annotation.DWG-ANO-S003-001,NOTE,縮尺 1:200,,,,NOR-011,DWG-ANO-S003-001,calc_pdf_p5,DWG-S003,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Drawing annotation type 'scale'.
DR-244,ENT-LINE-ACL,drawing,drawing.annotation.DWG-ANO-S004-001,NOTE,縮尺 1:200,,,,NOR-011,DWG-ANO-S004-001,calc_pdf_p6,DWG-S004,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Drawing annotation type 'scale'.
DR-245,ENT-LINE-ACL,drawing,drawing.annotation.DWG-ANO-S008-001,NOTE,縮尺 1:200,,,,NOR-011,DWG-ANO-S008-001,calc_pdf_p10,DWG-S008,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Drawing annotation type 'scale'.
DR-246,ENT-DECK,drawing,drawing.annotation.DWG-ANO-S009-001,NOTE,縮尺 1:50,,,,NOR-011,DWG-ANO-S009-001,calc_pdf_p11,DWG-S009,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Drawing annotation type 'scale'.
DR-247,ENT-LINE-ACL,drawing,drawing.annotation.DWG-ANO-S010-001,NOTE,縮尺 1:1200,,,,NOR-011,DWG-ANO-S010-001,calc_pdf_p12,DWG-S010,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Drawing annotation type 'scale'.
DR-248,ENT-LINE-ACL,drawing,drawing.annotation.DWG-ANO-S011-001,NOTE,縮尺 1:200,,,,NOR-011,DWG-ANO-S011-001,calc_pdf_p13,DWG-S011,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Drawing annotation type 'scale'.
DR-249,ENT-LINE-ACL,drawing,drawing.annotation.DWG-ANO-S012-001,NOTE,縮尺 1:100,,,,NOR-011,DWG-ANO-S012-001,calc_pdf_p14,DWG-S012,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Drawing annotation type 'scale'.
DR-250,ENT-LINE-ACL,drawing,drawing.annotation.DWG-ANO-S017-001,NOTE,縮尺 1:20,,,,NOR-011,DWG-ANO-S017-001,calc_pdf_p19,DWG-S017,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Drawing annotation type 'scale'.
