candidate_id,entity_id,candidate_layer,field_path_candidate,semantic_class,raw_value,raw_unit,normalized_value,normalized_unit,normalization_rule_id,source_record_ids,calculation_locator,drawing_locator,confidence,verification_status,parity_status,adoption_status,issue_id,conflict_id,human_confirmation_id,phase3_action,notes
RP-050,ENT-LINE-ACL,report,report.table.CH1-TBL-001,table,主桁支間長,,,,NOR-011,CH1-TBL-001,calc_pdf_p10,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation table record.
RP-051,ENT-LINE-ACL,report,report.table.CH1-TBL-002,table,主桁支間長,,,,NOR-011,CH1-TBL-002,calc_pdf_p10,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation table record.
RP-052,ENT-LINE-ACL,report,report.table.CH1-TBL-003,table,主桁支間長,,,,NOR-011,CH1-TBL-003,calc_pdf_p10,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation table record.
RP-053,ENT-LINE-ACL,report,report.table.CH1-TBL-004,table,主桁支間長,,,,NOR-011,CH1-TBL-004,calc_pdf_p10,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation table record.
RP-054,ENT-LINE-ACL,report,report.table.CH1-TBL-005,table,主桁支間長,,,,NOR-011,CH1-TBL-005,calc_pdf_p10,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation table record.
RP-055,ENT-LINE-ACL,report,report.table.CH1-TBL-006,table,主桁支間長,,,,NOR-011,CH1-TBL-006,calc_pdf_p10,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation table record.
RP-056,ENT-LINE-ACL,report,report.table.CH1-TBL-007,table,主桁格間長,,,,NOR-011,CH1-TBL-007,calc_pdf_p10,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation table record.
RP-057,ENT-LINE-ACL,report,report.table.CH1-TBL-008,table,主桁格間長,,,,NOR-011,CH1-TBL-008,calc_pdf_p10,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation table record.
RP-058,ENT-LINE-ACL,report,report.table.CH1-TBL-009,table,主桁格間長,,,,NOR-011,CH1-TBL-009,calc_pdf_p10,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation table record.
RP-059,ENT-LINE-ACL,report,report.table.CH1-TBL-010,table,主桁格間長,,,,NOR-011,CH1-TBL-010,calc_pdf_p10,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation table record.
RP-060,ENT-LINE-ACL,report,report.table.CH1-TBL-011,table,主桁格間長,,,,NOR-011,CH1-TBL-011,calc_pdf_p10,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation table record.
RP-061,ENT-LINE-ACL,report,report.table.CH1-TBL-012,table,主桁格間長,,,,NOR-011,CH1-TBL-012,calc_pdf_p10,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation table record.
RP-062,ENT-LINE-ACL,report,report.table.CH1-TBL-013,table,主桁格間長,,,,NOR-011,CH1-TBL-013,calc_pdf_p10,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation table record.
RP-063,ENT-LINE-ACL,report,report.table.CH1-TBL-014,table,主桁格間長,,,,NOR-011,CH1-TBL-014,calc_pdf_p10,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation table record.
RP-064,ENT-LINE-ACL,report,report.table.CH1-TBL-015,table,主桁格間長,,,,NOR-011,CH1-TBL-015,calc_pdf_p10,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation table record.
RP-065,ENT-LINE-ACL,report,report.table.CH1-TBL-016,table,主桁格間長,,,,NOR-011,CH1-TBL-016,calc_pdf_p10,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation table record.
RP-066,ENT-LINE-ACL,report,report.table.CH1-TBL-017,table,主桁格間長,,,,NOR-011,CH1-TBL-017,calc_pdf_p10,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation table record.
RP-067,ENT-LINE-ACL,report,report.table.CH1-TBL-018,table,主桁格間長,,,,NOR-011,CH1-TBL-018,calc_pdf_p10,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation table record.
RP-068,ENT-LINE-ACL,report,report.table.CH1-TBL-019,table,主桁格間長,,,,NOR-011,CH1-TBL-019,calc_pdf_p10,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation table record.
RP-069,ENT-LINE-ACL,report,report.table.CH1-TBL-020,table,主桁格間長,,,,NOR-011,CH1-TBL-020,calc_pdf_p10,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation table record.
RP-070,ENT-LINE-ACL,report,report.table.CH1-TBL-021,table,主桁格間長,,,,NOR-011,CH1-TBL-021,calc_pdf_p10,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation table record.
RP-071,ENT-LINE-ACL,report,report.table.CH1-TBL-022,table,主桁格間長,,,,NOR-011,CH1-TBL-022,calc_pdf_p10,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation table record.
RP-072,ENT-LINE-ACL,report,report.table.CH1-TBL-023,table,主桁格間長,,,,NOR-011,CH1-TBL-023,calc_pdf_p10,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation table record.
RP-073,ENT-LINE-ACL,report,report.table.CH1-TBL-024,table,主桁格間長,,,,NOR-011,CH1-TBL-024,calc_pdf_p10,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation table record.
RP-074,ENT-LINE-ACL,report,report.table.CH1-TBL-025,table,主桁格間長,,,,NOR-011,CH1-TBL-025,calc_pdf_p10,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation table record.
RP-075,ENT-LINE-ACL,report,report.table.CH1-TBL-026,table,主桁格間長,,,,NOR-011,CH1-TBL-026,calc_pdf_p10,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation table record.
RP-076,ENT-LINE-ACL,report,report.table.CH1-TBL-027,table,主桁格間長,,,,NOR-011,CH1-TBL-027,calc_pdf_p10,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation table record.
RP-077,ENT-LINE-ACL,report,report.table.CH1-TBL-028,table,主桁格間長,,,,NOR-011,CH1-TBL-028,calc_pdf_p10,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation table record.
RP-078,ENT-LINE-ACL,report,report.table.CH1-TBL-029,table,主桁格間長,,,,NOR-011,CH1-TBL-029,calc_pdf_p10,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation table record.
RP-079,ENT-LINE-ACL,report,report.table.CH1-TBL-030,table,主桁格間長,,,,NOR-011,CH1-TBL-030,calc_pdf_p10,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation table record.
RP-080,ENT-LINE-ACL,report,report.table.CH1-TBL-031,table,主桁格間長,,,,NOR-011,CH1-TBL-031,calc_pdf_p10,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation table record.
RP-081,ENT-LINE-ACL,report,report.table.CH1-TBL-032,table,主桁格間長,,,,NOR-011,CH1-TBL-032,calc_pdf_p10,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation table record.
RP-082,ENT-LINE-ACL,report,report.table.CH1-TBL-033,table,主桁格間長,,,,NOR-011,CH1-TBL-033,calc_pdf_p10,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation table record.
RP-083,ENT-LINE-ACL,report,report.table.CH1-TBL-034,table,主桁格間長,,,,NOR-011,CH1-TBL-034,calc_pdf_p10,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation table record.
RP-084,ENT-LINE-ACL,report,report.table.CH1-TBL-035,table,主桁格間長,,,,NOR-011,CH1-TBL-035,calc_pdf_p10,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation table record.
RP-085,ENT-LINE-ACL,report,report.table.CH1-TBL-036,table,主桁格間長,,,,NOR-011,CH1-TBL-036,calc_pdf_p10,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation table record.
RP-086,ENT-LINE-ACL,report,report.table.CH1-TBL-037,table,主桁格間長,,,,NOR-011,CH1-TBL-037,calc_pdf_p10,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation table record.
RP-087,ENT-LINE-ACL,report,report.table.CH1-TBL-038,table,主桁格間長,,,,NOR-011,CH1-TBL-038,calc_pdf_p10,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation table record.
RP-088,ENT-LINE-ACL,report,report.table.CH1-TBL-039,table,主桁格間長,,,,NOR-011,CH1-TBL-039,calc_pdf_p10,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation table record.
RP-089,ENT-LINE-ACL,report,report.table.CH1-TBL-040,table,主桁格間長,,,,NOR-011,CH1-TBL-040,calc_pdf_p10,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation table record.
RP-090,ENT-LINE-ACL,report,report.table.CH1-TBL-041,table,主桁格間長,,,,NOR-011,CH1-TBL-041,calc_pdf_p10,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation table record.
RP-091,ENT-LINE-ACL,report,report.table.CH1-TBL-042,table,主桁格間長,,,,NOR-011,CH1-TBL-042,calc_pdf_p10,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation table record.
RP-092,ENT-LINE-ACL,report,report.table.CH1-TBL-043,table,主桁格間長,,,,NOR-011,CH1-TBL-043,calc_pdf_p10,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation table record.
RP-093,ENT-LINE-ACL,report,report.table.CH1-TBL-044,table,主桁格間長,,,,NOR-011,CH1-TBL-044,calc_pdf_p10,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation table record.
RP-094,ENT-LINE-ACL,report,report.table.CH1-TBL-045,table,主桁格間長,,,,NOR-011,CH1-TBL-045,calc_pdf_p10,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation table record.
RP-095,ENT-LINE-ACL,report,report.table.CH1-TBL-046,table,主桁格間長,,,,NOR-011,CH1-TBL-046,calc_pdf_p10,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation table record.
RP-096,ENT-LINE-ACL,report,report.table.CH1-TBL-047,table,主桁格間長,,,,NOR-011,CH1-TBL-047,calc_pdf_p10,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation table record.
RP-097,ENT-LINE-ACL,report,report.table.CH1-TBL-048,table,主桁格間長,,,,NOR-011,CH1-TBL-048,calc_pdf_p10,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation table record.
RP-098,ENT-LINE-ACL,report,report.table.CH1-TBL-049,table,主桁格間長,,,,NOR-011,CH1-TBL-049,calc_pdf_p10,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation table record.
