candidate_id,entity_id,candidate_layer,field_path_candidate,semantic_class,raw_value,raw_unit,normalized_value,normalized_unit,normalization_rule_id,source_record_ids,calculation_locator,drawing_locator,confidence,verification_status,parity_status,adoption_status,issue_id,conflict_id,human_confirmation_id,phase3_action,notes
DS-224,ENT-GIRDER-AG1,design,formula_trace.ag1.bending_stress,FORMULA_DEFINITION,σb = M x y / I,,,,NOR-011,SRC-calculation_chapter_03_section_3_2_formulas-005,calc_pdf_p297,,HIGH,UNVERIFIED,CALC_ONLY,EXCLUDED_DESIGN_RESULT,,,,GOLDEN_EXCLUDED,AG1 Sec-3 bending stress -232 N/mm2 = M x y / I (Doshi II eq 13.2.1).
DS-225,ENT-GIRDER-AG1,design,formula_trace.ag1.shear_stress,FORMULA_DEFINITION,τb = S / Aw,,,,NOR-011,SRC-calculation_chapter_03_section_3_2_formulas-006,calc_pdf_p297,,HIGH,UNVERIFIED,CALC_ONLY,EXCLUDED_DESIGN_RESULT,,,,GOLDEN_EXCLUDED,AG1 Sec-6 shear stress 75 N/mm2 = S / Aw (Doshi II eq 13.2.2).
DS-226,ENT-GIRDER-AG1,design,formula_trace.ag1.combined_kappa,FORMULA_DEFINITION,κ = (σb/σtyd)² + (τb/τyd)² <= 1.2,,,,NOR-011,SRC-calculation_chapter_03_section_3_2_formulas-008,calc_pdf_p297,,HIGH,UNVERIFIED,CALC_ONLY,EXCLUDED_DESIGN_RESULT,,,,GOLDEN_EXCLUDED,AG1 Sec-6 kappa 1.10 < 1.2 (Doshi II eq 5.3.2).
DS-227,ENT-GIRDER-AG1,design,formula_trace.tension_limit_tud,FORMULA_DEFINITION,σtud = ξ1 x ξ2 x Φut x σyk,,,,NOR-011,CAL-FML-P01321-001,calc_pdf_p1321,,HIGH,UNVERIFIED,CALC_ONLY,EXCLUDED_DESIGN_RESULT,,,,GOLDEN_EXCLUDED,sigma_tud = 0.90*1.00*0.85*355 = 272 N/mm2 (Doshi II eq 5.4.22).
DS-228,ENT-GIRDER-AG1,design,formula_trace.shear_limit_tud,NUMERIC_SUBSTITUTION,τud = ξ1 x ξ2 x Φus x τyk = 0.90*1.00*0.85*205 = 157 N/mm2,,,,NOR-011,CAL-FML-P01321-011,calc_pdf_p1321,,HIGH,UNVERIFIED,CALC_ONLY,EXCLUDED_DERIVED_VALUE,,,,GOLDEN_EXCLUDED,tau_ud = 157 N/mm2 (Doshi II eq 5.4.28).
DS-229,ENT-GIRDER-AG1,design,formula_trace.composite_kappa,DESIGN_RESULT,κ = (σm/σa)² + (τ/τa)² <= 1.2,,,,NOR-011,CAL-FML-P01319-005,calc_pdf_p1319,,HIGH,UNVERIFIED,CALC_ONLY,EXCLUDED_DESIGN_RESULT,,,,GOLDEN_EXCLUDED,"Composite kappa 0.13 (AG1 Sec-1, limit state 1)."
DS-230,ENT-GIRDER-AG1,design,formula_trace.fatigue.stress_range,NUMERIC_SUBSTITUTION,delta_sigma = |14-(-4)|*3.00 = 54 N/mm2,,,,NOR-011,CAL-FML-P00850-002,calc_pdf_p850,,HIGH,UNVERIFIED,CALC_ONLY,EXCLUDED_DERIVED_VALUE,,,,GOLDEN_EXCLUDED,Fatigue No.1 stress range 54 N/mm2.
DS-231,ENT-GIRDER-AG1,design,formula_trace.fatigue.cycles,NUMERIC_SUBSTITUTION,nti = ADTTSLi*gamma_n*365*Y = 379*0.03*365*100 = 0.42e6,,,,NOR-011,CAL-FML-P00852-001,calc_pdf_p852,,HIGH,UNVERIFIED,CALC_ONLY,EXCLUDED_DERIVED_VALUE,,,,GOLDEN_EXCLUDED,Fatigue No.1 equivalent cycles 0.42e6.
DS-232,ENT-GIRDER-AG1,design,formula_trace.fatigue.damage,DESIGN_RESULT,D = sum(nti/Ni) = 0.26 < 1.0,,,,NOR-011,"CAL-VAL-P00852-003,DC-007",calc_pdf_p852,,HIGH,UNVERIFIED,CALC_ONLY,EXCLUDED_DESIGN_RESULT,,,,GOLDEN_EXCLUDED,Fatigue No.1 damage ratio 0.26 (OK).
DS-233,ENT-GIRDER-AG1,design,formula_trace.wind.load_WS,NUMERIC_SUBSTITUTION,Ws = (40/40)²*[4.0-0.2]*8.110*1.30 = 40.06 kN/m,,,,NOR-011,CAL-FML-P00685-002,calc_pdf_p685,,HIGH,UNVERIFIED,CALC_ONLY,EXCLUDED_DERIVED_VALUE,,,,GOLDEN_EXCLUDED,Cross-beam wind load WS = 40.06 kN/m (Doshi I 8.17).
